timestamp,temperature,pH,DO
2024-01-04 10:47:00,27.4,7.56,7.27
2024-01-04 10:48:00,26.27,7.81,6.16
2024-01-04 10:49:00,27.67,7.62,7.03
2024-01-04 10:50:00,27.73,7.46,7.49
2024-01-04 10:51:00,26.44,7.78,6.59
2024-01-04 10:52:00,25.7,7.21,6.24
2024-01-04 10:53:00,24.84,7.43,6.11
2024-01-04 10:54:00,25.33,7.44,7.15
2024-01-04 10:55:00,25.41,7.13,7.14
2024-01-04 10:56:00,27.61,7.37,7.22
2024-01-04 10:57:00,26.6,7.0,6.48
2024-01-04 10:58:00,26.82,8.07,7.02
2024-01-04 10:59:00,24.73,7.22,6.48
2024-01-04 11:00:00,25.55,7.98,6.06
2024-01-04 11:01:00,27.21,7.51,7.06
2024-01-04 11:02:00,26.73,7.67,7.32
2024-01-04 11:03:00,26.39,7.35,5.99
2024-01-04 11:04:00,26.96,7.56,5.98
2024-01-04 11:05:00,27.81,7.7,6.52
2024-01-04 11:06:00,26.33,7.7,6.98
2024-01-04 11:07:00,26.56,7.73,5.93
2024-01-04 11:08:00,26.66,7.39,6.61
2024-01-04 11:09:00,28.42,7.36,6.2
2024-01-04 11:10:00,24.82,7.02,6.85
2024-01-04 11:11:00,27.05,7.66,6.1
2024-01-04 11:12:00,26.41,7.82,6.89
2024-01-04 11:13:00,26.95,7.98,6.42
2024-01-04 11:14:00,25.98,7.59,6.03
2024-01-04 11:15:00,26.46,7.27,6.53
2024-01-04 11:16:00,27.07,7.0,5.53
2024-01-04 11:17:00,28.99,7.81,6.22
2024-01-04 11:18:00,27.15,7.0,6.67
2024-01-04 11:19:00,25.82,7.4,5.61
2024-01-04 11:20:00,26.16,7.43,5.21
2024-01-04 11:21:00,26.14,7.48,5.33
2024-01-04 11:22:00,25.06,7.51,7.16
2024-01-04 11:23:00,26.24,7.54,6.46
2024-01-04 11:24:00,27.09,7.0,6.23
2024-01-04 11:25:00,25.48,7.5,6.97
2024-01-04 11:26:00,27.34,7.0,6.3
2024-01-04 11:27:00,26.89,7.72,6.63
2024-01-04 11:28:00,25.91,7.33,6.51
2024-01-04 11:29:00,26.38,7.0,6.26
2024-01-04 11:30:00,27.78,7.26,6.65
2024-01-04 11:31:00,27.08,7.33,6.89
2024-01-04 11:32:00,26.5,7.86,6.41
2024-01-04 11:33:00,26.31,7.56,6.27
2024-01-04 11:34:00,26.56,7.6,6.33
2024-01-04 11:35:00,26.09,7.85,5.35
2024-01-04 11:36:00,24.81,7.47,6.64
2024-01-04 11:37:00,28.13,7.73,5.9
2024-01-04 11:38:00,26.62,7.71,6.81
2024-01-04 11:39:00,26.81,7.11,6.45
2024-01-04 11:40:00,26.45,7.94,6.55
2024-01-04 11:41:00,25.91,7.07,6.85
2024-01-04 11:42:00,26.35,7.78,6.04
2024-01-04 11:43:00,25.22,7.04,6.68
2024-01-04 11:44:00,28.32,7.68,6.63
2024-01-04 11:45:00,25.51,8.06,6.41
2024-01-04 11:46:00,25.67,7.44,6.04
2024-01-04 11:47:00,26.14,7.42,6.8
2024-01-04 11:48:00,27.52,7.68,6.85
2024-01-04 11:49:00,26.51,7.4,6.56
2024-01-04 11:50:00,25.51,8.05,5.96
2024-01-04 11:51:00,27.5,7.56,6.24
2024-01-04 11:52:00,27.08,7.4,6.47
2024-01-04 11:53:00,26.92,7.34,6.84
2024-01-04 11:54:00,27.07,7.22,5.71
2024-01-04 11:55:00,28.41,7.31,6.22
2024-01-04 11:56:00,28.24,7.39,6.3
2024-01-04 11:57:00,25.94,7.35,6.46
2024-01-04 11:58:00,27.79,7.3,5.85
2024-01-04 11:59:00,26.8,8.13,6.39
2024-01-04 12:00:00,30.39,7.19,6.34
2024-01-04 12:01:00,28.64,7.54,5.98
2024-01-04 12:02:00,29.86,7.68,6.44
2024-01-04 12:03:00,29.34,7.69,6.23
2024-01-04 12:04:00,30.65,7.48,6.75
2024-01-04 12:05:00,30.85,7.43,6.06
2024-01-04 12:06:00,28.33,7.64,6.54
2024-01-04 12:07:00,29.97,7.58,6.1
2024-01-04 12:08:00,30.89,7.42,6.2
2024-01-04 12:09:00,29.84,7.03,6.65
2024-01-04 12:10:00,30.57,7.36,6.62
2024-01-04 12:11:00,30.27,7.16,6.29
2024-01-04 12:12:00,30.26,7.3,6.37
2024-01-04 12:13:00,29.77,7.51,5.77
2024-01-04 12:14:00,29.02,7.61,7.2
2024-01-04 12:15:00,29.09,8.03,6.84
2024-01-04 12:16:00,30.56,7.34,6.83
2024-01-04 12:17:00,30.0,7.73,5.7
2024-01-04 12:18:00,29.88,7.59,6.2
2024-01-04 12:19:00,29.65,7.89,6.33
2024-01-04 12:20:00,29.74,7.67,5.53
2024-01-04 12:21:00,30.83,7.2,6.94
2024-01-04 12:22:00,29.72,7.0,7.23
2024-01-04 12:23:00,28.91,7.59,7.53
2024-01-04 12:24:00,30.58,7.34,5.98
2024-01-04 12:25:00,29.82,7.21,6.56
2024-01-04 12:26:00,30.01,7.12,7.16
2024-01-04 12:27:00,31.27,7.55,6.37
2024-01-04 12:28:00,29.97,7.95,6.22
2024-01-04 12:29:00,30.22,7.38,5.57
2024-01-04 12:30:00,29.04,7.68,7.07
2024-01-04 12:31:00,29.81,7.47,6.49
2024-01-04 12:32:00,30.47,7.11,6.14
2024-01-04 12:33:00,28.74,7.72,6.64
2024-01-04 12:34:00,30.15,7.17,6.58
2024-01-04 12:35:00,30.07,7.51,6.58
2024-01-04 12:36:00,30.02,7.4,6.39
2024-01-04 12:37:00,30.81,7.77,7.31
2024-01-04 12:38:00,30.25,7.18,6.43
2024-01-04 12:39:00,31.17,7.62,7.31
2024-01-04 12:40:00,29.19,7.25,6.78
2024-01-04 12:41:00,30.09,7.35,6.68
2024-01-04 12:42:00,30.05,7.0,6.44
2024-01-04 12:43:00,29.13,8.13,6.99
2024-01-04 12:44:00,30.75,7.67,6.56
2024-01-04 12:45:00,31.84,7.27,6.03
2024-01-04 12:46:00,29.97,7.16,6.02
2024-01-04 12:47:00,30.39,7.35,6.71
2024-01-04 12:48:00,30.05,7.72,6.05
2024-01-04 12:49:00,29.41,7.0,6.47
2024-01-04 12:50:00,28.53,7.46,7.03
2024-01-04 12:51:00,29.42,8.03,6.65
2024-01-04 12:52:00,28.87,7.16,6.14
2024-01-04 12:53:00,31.34,7.52,7.2
2024-01-04 12:54:00,29.89,8.16,6.77
2024-01-04 12:55:00,29.7,7.69,7.01
2024-01-04 12:56:00,30.69,7.54,5.37
2024-01-04 12:57:00,29.08,7.65,6.67
2024-01-04 12:58:00,29.37,7.38,6.92
2024-01-04 12:59:00,30.03,7.89,7.35
2024-01-04 13:00:00,30.8,7.38,5.77
2024-01-04 13:01:00,30.38,7.0,7.1
2024-01-04 13:02:00,30.18,7.38,7.32
2024-01-04 13:03:00,30.04,7.21,5.49
2024-01-04 13:04:00,30.3,7.42,6.74
2024-01-04 13:05:00,30.14,7.42,6.81
2024-01-04 13:06:00,29.15,7.86,6.34
2024-01-04 13:07:00,30.02,7.71,6.25
2024-01-04 13:08:00,29.12,7.58,6.83
2024-01-04 13:09:00,30.04,7.5,6.19
2024-01-04 13:10:00,29.59,7.18,6.39
2024-01-04 13:11:00,32.01,7.0,6.91
2024-01-04 13:12:00,29.95,7.53,7.38
2024-01-04 13:13:00,28.85,7.74,6.77
2024-01-04 13:14:00,29.87,7.47,6.57
2024-01-04 13:15:00,30.39,7.34,6.24
2024-01-04 13:16:00,31.32,7.64,5.99
2024-01-04 13:17:00,29.51,7.48,7.05
2024-01-04 13:18:00,28.71,8.01,6.42
2024-01-04 13:19:00,30.63,7.87,7.08
2024-01-04 13:20:00,28.87,7.79,6.34
2024-01-04 13:21:00,29.63,7.73,6.18
2024-01-04 13:22:00,29.77,7.11,6.71
2024-01-04 13:23:00,29.92,7.7,6.46
2024-01-04 13:24:00,30.53,7.61,5.9
2024-01-04 13:25:00,29.43,7.68,7.41
2024-01-04 13:26:00,29.76,7.65,6.19
2024-01-04 13:27:00,29.96,7.64,6.96
2024-01-04 13:28:00,30.09,8.31,6.92
2024-01-04 13:29:00,30.05,7.48,5.87
2024-01-04 13:30:00,30.32,7.78,6.0
2024-01-04 13:31:00,30.65,7.36,6.35
2024-01-04 13:32:00,30.29,7.74,6.07
2024-01-04 13:33:00,30.34,7.78,7.36
2024-01-04 13:34:00,28.71,7.61,6.4
2024-01-04 13:35:00,30.01,8.0,6.94
2024-01-04 13:36:00,30.36,7.23,6.76
2024-01-04 13:37:00,30.56,7.35,6.63
2024-01-04 13:38:00,29.42,7.56,6.52
2024-01-04 13:39:00,29.44,7.76,7.12
2024-01-04 13:40:00,29.51,7.55,6.09
2024-01-04 13:41:00,30.4,7.89,7.36
2024-01-04 13:42:00,30.8,7.3,5.86
2024-01-04 13:43:00,29.65,7.16,6.89
2024-01-04 13:44:00,30.7,7.59,5.8
2024-01-04 13:45:00,30.07,7.48,6.34
2024-01-04 13:46:00,29.87,7.66,6.55
2024-01-04 13:47:00,29.8,7.49,6.26
2024-01-04 13:48:00,30.57,7.4,6.41
2024-01-04 13:49:00,30.23,7.48,5.81
2024-01-04 13:50:00,31.79,7.51,6.01
2024-01-04 13:51:00,29.29,7.41,6.75
2024-01-04 13:52:00,30.38,7.44,6.51
2024-01-04 13:53:00,29.55,7.38,6.15
2024-01-04 13:54:00,29.27,7.76,7.16
2024-01-04 13:55:00,29.96,7.56,5.89
2024-01-04 13:56:00,30.08,8.18,6.32
2024-01-04 13:57:00,32.3,7.55,6.25
2024-01-04 13:58:00,29.82,7.33,6.81
2024-01-04 13:59:00,29.06,8.3,6.52
2024-01-04 14:00:00,30.19,7.62,6.45
2024-01-04 14:01:00,28.31,7.8,5.58
2024-01-04 14:02:00,29.89,7.68,6.93
2024-01-04 14:03:00,29.98,7.69,6.39
2024-01-04 14:04:00,30.6,7.66,6.56
2024-01-04 14:05:00,30.75,7.17,6.13
2024-01-04 14:06:00,29.56,7.61,6.05
2024-01-04 14:07:00,29.85,7.1,7.25
2024-01-04 14:08:00,29.35,7.45,5.61
2024-01-04 14:09:00,29.06,7.28,5.97
2024-01-04 14:10:00,30.21,7.61,7.24
2024-01-04 14:11:00,28.95,7.6,6.82
2024-01-04 14:12:00,29.63,7.64,6.34
2024-01-04 14:13:00,29.17,7.59,7.12
2024-01-04 14:14:00,30.4,7.32,6.72
2024-01-04 14:15:00,31.41,7.42,6.62
2024-01-04 14:16:00,28.92,7.78,6.61
2024-01-04 14:17:00,28.48,7.82,6.73
2024-01-04 14:18:00,29.86,7.16,6.75
2024-01-04 14:19:00,29.98,7.04,7.6
2024-01-04 14:20:00,30.14,7.28,6.4
2024-01-04 14:21:00,29.61,7.81,6.42
2024-01-04 14:22:00,29.8,7.86,5.88
2024-01-04 14:23:00,30.26,7.22,6.47
2024-01-04 14:24:00,30.8,7.59,7.43
2024-01-04 14:25:00,28.4,8.05,6.99
2024-01-04 14:26:00,29.67,7.62,6.23
2024-01-04 14:27:00,30.13,7.93,6.52
2024-01-04 14:28:00,29.23,7.8,5.85
2024-01-04 14:29:00,31.35,7.23,6.02
2024-01-04 14:30:00,29.45,7.44,6.57
2024-01-04 14:31:00,29.93,7.51,6.25
2024-01-04 14:32:00,30.41,7.53,5.98
2024-01-04 14:33:00,29.49,7.77,6.74
2024-01-04 14:34:00,28.48,7.62,6.46
2024-01-04 14:35:00,29.62,7.0,5.72
2024-01-04 14:36:00,30.78,7.11,5.46
2024-01-04 14:37:00,29.69,7.0,6.21
2024-01-04 14:38:00,29.28,7.55,5.71
2024-01-04 14:39:00,30.7,7.57,5.57
2024-01-04 14:40:00,29.7,7.58,7.06
2024-01-04 14:41:00,29.55,7.21,6.45
2024-01-04 14:42:00,30.08,7.7,6.37
2024-01-04 14:43:00,30.58,7.71,6.41
2024-01-04 14:44:00,31.86,7.12,5.93
2024-01-04 14:45:00,30.62,7.06,6.71
2024-01-04 14:46:00,30.89,7.5,6.43
2024-01-04 14:47:00,29.55,8.04,6.12
2024-01-04 14:48:00,29.14,8.01,6.2
2024-01-04 14:49:00,30.01,7.67,5.89
2024-01-04 14:50:00,30.04,7.28,6.3
2024-01-04 14:51:00,29.09,7.77,6.38
2024-01-04 14:52:00,29.82,7.36,6.28
2024-01-04 14:53:00,30.28,7.27,6.53
2024-01-04 14:54:00,30.25,7.0,6.46
2024-01-04 14:55:00,30.36,7.53,6.62
2024-01-04 14:56:00,30.19,7.31,6.97
2024-01-04 14:57:00,29.55,7.53,6.8
2024-01-04 14:58:00,29.55,7.0,6.98
2024-01-04 14:59:00,29.0,7.55,6.08
2024-01-04 15:00:00,31.38,7.0,6.25
2024-01-04 15:01:00,29.97,7.83,6.83
2024-01-04 15:02:00,29.78,7.66,6.84
2024-01-04 15:03:00,29.21,7.42,6.16
2024-01-04 15:04:00,32.3,7.67,6.81
2024-01-04 15:05:00,29.1,7.21,6.03
2024-01-04 15:06:00,29.61,7.52,6.74
2024-01-04 15:07:00,30.29,7.74,6.49
2024-01-04 15:08:00,30.43,7.0,5.81
2024-01-04 15:09:00,30.72,7.37,6.28
2024-01-04 15:10:00,31.4,7.49,7.59
2024-01-04 15:11:00,30.36,7.44,6.6
2024-01-04 15:12:00,29.11,7.94,7.65
2024-01-04 15:13:00,29.75,7.16,5.78
2024-01-04 15:14:00,30.2,7.31,6.88
2024-01-04 15:15:00,31.61,7.0,5.23
2024-01-04 15:16:00,28.83,7.95,6.5
2024-01-04 15:17:00,30.91,7.43,6.82
2024-01-04 15:18:00,30.1,7.37,6.92
2024-01-04 15:19:00,30.62,7.48,6.1
2024-01-04 15:20:00,29.87,7.69,7.02
2024-01-04 15:21:00,29.28,7.6,6.23
2024-01-04 15:22:00,30.55,8.29,6.42
2024-01-04 15:23:00,30.47,7.64,6.28
2024-01-04 15:24:00,30.73,7.36,5.93
2024-01-04 15:25:00,29.94,7.33,7.28
2024-01-04 15:26:00,29.47,7.38,6.52
2024-01-04 15:27:00,28.7,7.05,7.04
2024-01-04 15:28:00,30.61,7.51,7.02
2024-01-04 15:29:00,30.29,7.74,6.02
2024-01-04 15:30:00,29.18,7.32,7.11
2024-01-04 15:31:00,29.52,7.26,6.75
2024-01-04 15:32:00,29.58,7.95,5.98
2024-01-04 15:33:00,28.76,7.07,6.72
2024-01-04 15:34:00,29.3,7.0,5.99
2024-01-04 15:35:00,29.04,7.15,7.3
2024-01-04 15:36:00,29.62,7.04,6.91
2024-01-04 15:37:00,29.36,7.62,6.46
2024-01-04 15:38:00,28.65,7.39,7.13
2024-01-04 15:39:00,31.57,7.43,5.71
2024-01-04 15:40:00,30.95,7.85,6.13
2024-01-04 15:41:00,29.32,7.29,6.37
2024-01-04 15:42:00,30.17,7.73,7.62
2024-01-04 15:43:00,30.28,7.95,5.96
2024-01-04 15:44:00,30.9,7.36,5.65
2024-01-04 15:45:00,29.29,7.72,5.78
2024-01-04 15:46:00,30.82,7.43,6.95
2024-01-04 15:47:00,29.51,7.78,6.2
2024-01-04 15:48:00,28.88,7.03,6.42
2024-01-04 15:49:00,30.53,7.01,6.88
2024-01-04 15:50:00,30.98,7.38,6.42
2024-01-04 15:51:00,32.02,7.23,6.6
2024-01-04 15:52:00,28.99,7.34,6.77
2024-01-04 15:53:00,30.5,7.43,6.28
2024-01-04 15:54:00,29.62,7.72,6.42
2024-01-04 15:55:00,30.57,7.38,6.62
2024-01-04 15:56:00,28.77,7.25,6.93
2024-01-04 15:57:00,28.93,7.39,6.1
2024-01-04 15:58:00,29.32,7.27,4.99
2024-01-04 15:59:00,30.01,7.22,6.84
2024-01-04 16:00:00,29.43,7.02,6.96
2024-01-04 16:01:00,30.47,7.52,6.6
2024-01-04 16:02:00,30.77,7.33,6.63
2024-01-04 16:03:00,30.42,7.79,6.22
2024-01-04 16:04:00,31.24,7.07,6.75
2024-01-04 16:05:00,30.28,7.34,6.93
2024-01-04 16:06:00,28.97,8.04,6.53
2024-01-04 16:07:00,31.03,7.22,7.75
2024-01-04 16:08:00,29.46,7.43,5.72
2024-01-04 16:09:00,30.67,7.14,6.58
2024-01-04 16:10:00,31.2,7.1,5.91
2024-01-04 16:11:00,30.31,7.96,6.94
2024-01-04 16:12:00,28.74,7.55,5.71
2024-01-04 16:13:00,29.21,7.54,5.83
2024-01-04 16:14:00,31.0,7.0,6.18
2024-01-04 16:15:00,29.81,7.61,6.63
2024-01-04 16:16:00,30.0,7.85,6.2
2024-01-04 16:17:00,30.55,7.84,6.21
2024-01-04 16:18:00,30.5,7.7,6.41
2024-01-04 16:19:00,30.16,7.16,6.38
2024-01-04 16:20:00,29.77,7.59,7.24
2024-01-04 16:21:00,29.69,7.7,6.84
2024-01-04 16:22:00,30.63,7.0,6.34
2024-01-04 16:23:00,30.38,7.16,7.55
2024-01-04 16:24:00,29.73,7.77,6.75
2024-01-04 16:25:00,30.8,7.76,6.02
2024-01-04 16:26:00,29.84,7.04,6.63
2024-01-04 16:27:00,29.26,7.74,6.77
2024-01-04 16:28:00,29.33,7.53,6.16
2024-01-04 16:29:00,29.16,7.73,5.97
2024-01-04 16:30:00,29.72,7.31,6.54
2024-01-04 16:31:00,30.92,7.69,6.32
2024-01-04 16:32:00,29.29,7.75,7.24
2024-01-04 16:33:00,30.09,7.39,6.87
2024-01-04 16:34:00,29.41,7.51,6.18
2024-01-04 16:35:00,29.73,7.31,6.71
2024-01-04 16:36:00,28.73,8.0,7.13
2024-01-04 16:37:00,29.76,7.46,5.8
2024-01-04 16:38:00,29.78,7.22,5.99
2024-01-04 16:39:00,30.37,7.29,6.49
2024-01-04 16:40:00,30.11,7.54,6.52
2024-01-04 16:41:00,28.98,7.73,6.47
2024-01-04 16:42:00,30.8,7.1,6.34
2024-01-04 16:43:00,30.1,8.05,6.34
2024-01-04 16:44:00,30.09,7.59,6.69
2024-01-04 16:45:00,29.93,7.64,7.07
2024-01-04 16:46:00,29.52,7.47,6.26
2024-01-04 16:47:00,30.11,7.51,7.72
2024-01-04 16:48:00,30.31,7.46,7.48
2024-01-04 16:49:00,28.54,7.81,7.16
2024-01-04 16:50:00,29.5,7.5,6.81
2024-01-04 16:51:00,29.73,7.73,7.5
2024-01-04 16:52:00,30.14,7.37,6.35
2024-01-04 16:53:00,30.89,7.56,6.08
2024-01-04 16:54:00,29.32,7.26,6.24
2024-01-04 16:55:00,29.53,7.86,6.0
2024-01-04 16:56:00,29.52,7.25,6.56
2024-01-04 16:57:00,29.29,7.4,6.65
2024-01-04 16:58:00,29.65,7.41,6.6
2024-01-04 16:59:00,30.55,7.39,6.49
2024-01-04 17:00:00,29.09,7.72,6.57
2024-01-04 17:01:00,30.27,7.41,7.37
2024-01-04 17:02:00,28.57,7.92,6.81
2024-01-04 17:03:00,29.48,7.25,6.96
2024-01-04 17:04:00,29.67,7.55,6.6
2024-01-04 17:05:00,31.27,7.27,5.69
2024-01-04 17:06:00,29.71,7.63,5.59
2024-01-04 17:07:00,28.17,7.5,7.54
2024-01-04 17:08:00,28.33,7.45,6.23
2024-01-04 17:09:00,29.96,7.86,6.19
2024-01-04 17:10:00,30.42,7.3,6.62
2024-01-04 17:11:00,30.23,7.68,6.78
2024-01-04 17:12:00,30.06,7.27,6.84
2024-01-04 17:13:00,30.86,7.53,7.39
2024-01-04 17:14:00,29.5,7.14,7.25
2024-01-04 17:15:00,30.64,7.3,6.09
2024-01-04 17:16:00,28.62,7.48,6.98
2024-01-04 17:17:00,29.2,8.04,6.31
2024-01-04 17:18:00,28.48,7.53,6.43
2024-01-04 17:19:00,29.71,8.0,5.95
2024-01-04 17:20:00,29.89,7.57,5.65
2024-01-04 17:21:00,30.02,7.38,6.48
2024-01-04 17:22:00,29.98,7.96,6.02
2024-01-04 17:23:00,29.19,7.63,6.96
2024-01-04 17:24:00,29.78,7.31,6.36
2024-01-04 17:25:00,28.73,7.64,6.65
2024-01-04 17:26:00,31.02,7.41,7.18
2024-01-04 17:27:00,29.68,7.0,5.76
2024-01-04 17:28:00,29.54,7.78,6.14
2024-01-04 17:29:00,31.2,7.83,6.59
2024-01-04 17:30:00,28.93,8.05,6.66
2024-01-04 17:31:00,29.03,7.63,7.05
2024-01-04 17:32:00,29.05,7.43,6.93
2024-01-04 17:33:00,29.87,7.75,6.55
2024-01-04 17:34:00,30.27,7.75,6.65
2024-01-04 17:35:00,30.52,7.99,6.67
2024-01-04 17:36:00,31.98,7.49,5.77
2024-01-04 17:37:00,28.13,7.45,6.42
2024-01-04 17:38:00,30.41,7.29,6.62
2024-01-04 17:39:00,29.48,7.66,6.73
2024-01-04 17:40:00,29.45,7.04,6.04
2024-01-04 17:41:00,29.43,7.73,5.87
2024-01-04 17:42:00,29.2,7.68,6.38
2024-01-04 17:43:00,31.27,7.68,7.48
2024-01-04 17:44:00,30.6,7.54,6.09
2024-01-04 17:45:00,29.94,7.96,7.09
2024-01-04 17:46:00,31.0,7.76,7.29
2024-01-04 17:47:00,28.71,7.32,6.52
2024-01-04 17:48:00,28.86,7.32,6.16
2024-01-04 17:49:00,28.18,7.24,6.76
2024-01-04 17:50:00,29.36,7.67,6.6
2024-01-04 17:51:00,30.05,7.2,6.07
2024-01-04 17:52:00,30.0,7.83,6.17
2024-01-04 17:53:00,30.04,7.9,6.73
2024-01-04 17:54:00,28.79,7.24,6.97
2024-01-04 17:55:00,30.56,7.44,6.34
2024-01-04 17:56:00,30.11,7.5,6.47
2024-01-04 17:57:00,30.51,7.77,6.83
2024-01-04 17:58:00,28.41,7.98,6.41
2024-01-04 17:59:00,30.17,7.0,6.35
2024-01-04 18:00:00,28.97,7.4,6.12
2024-01-04 18:01:00,29.6,7.42,6.11
2024-01-04 18:02:00,30.35,7.08,7.83
2024-01-04 18:03:00,29.99,7.35,6.4
2024-01-04 18:04:00,29.24,7.63,7.18
2024-01-04 18:05:00,29.92,7.42,7.34
2024-01-04 18:06:00,28.69,7.04,6.41
2024-01-04 18:07:00,30.84,8.36,6.68
2024-01-04 18:08:00,29.75,7.58,6.55
2024-01-04 18:09:00,30.81,7.53,5.69
2024-01-04 18:10:00,29.5,7.17,5.72
2024-01-04 18:11:00,29.5,7.58,6.52
2024-01-04 18:12:00,29.31,7.45,6.29
2024-01-04 18:13:00,30.62,7.0,7.45
2024-01-04 18:14:00,29.35,7.18,6.38
2024-01-04 18:15:00,30.43,7.74,7.48
2024-01-04 18:16:00,29.61,8.08,6.26
2024-01-04 18:17:00,28.34,7.61,7.46
2024-01-04 18:18:00,29.46,7.83,6.75
2024-01-04 18:19:00,28.97,7.45,6.78
2024-01-04 18:20:00,29.94,7.47,6.24
2024-01-04 18:21:00,28.96,7.83,6.79
2024-01-04 18:22:00,30.66,8.0,7.35
2024-01-04 18:23:00,29.84,7.89,6.43
2024-01-04 18:24:00,29.77,7.18,6.33
2024-01-04 18:25:00,30.44,7.48,6.38
2024-01-04 18:26:00,30.69,7.58,7.31
2024-01-04 18:27:00,29.9,7.42,6.93
2024-01-04 18:28:00,29.3,7.62,7.22
2024-01-04 18:29:00,28.5,7.75,6.66
2024-01-04 18:30:00,29.37,7.8,6.52
2024-01-04 18:31:00,29.42,8.01,6.71
2024-01-04 18:32:00,30.0,7.4,7.04
2024-01-04 18:33:00,29.64,7.09,6.38
2024-01-04 18:34:00,30.46,7.61,7.18
2024-01-04 18:35:00,29.42,8.07,6.68
2024-01-04 18:36:00,29.87,7.36,5.3
2024-01-04 18:37:00,30.86,7.71,6.94
2024-01-04 18:38:00,30.19,7.71,5.86
2024-01-04 18:39:00,29.86,7.56,6.93
2024-01-04 18:40:00,29.43,7.5,6.95
2024-01-04 18:41:00,29.41,7.22,6.66
2024-01-04 18:42:00,29.23,7.0,6.77
2024-01-04 18:43:00,29.48,7.17,7.05
2024-01-04 18:44:00,30.52,7.38,6.25
2024-01-04 18:45:00,29.73,7.83,6.9
2024-01-04 18:46:00,28.83,7.47,7.08
2024-01-04 18:47:00,31.33,7.34,7.38
2024-01-04 18:48:00,30.17,7.23,5.95
2024-01-04 18:49:00,28.78,7.7,6.7
2024-01-04 18:50:00,29.56,7.91,6.02
2024-01-04 18:51:00,30.0,7.82,6.0
2024-01-04 18:52:00,31.27,7.68,6.68
2024-01-04 18:53:00,29.02,7.06,6.54
2024-01-04 18:54:00,30.69,7.39,7.07
2024-01-04 18:55:00,31.03,8.08,6.33
2024-01-04 18:56:00,29.41,7.84,6.43
2024-01-04 18:57:00,29.69,7.04,6.61
2024-01-04 18:58:00,29.08,7.48,6.07
2024-01-04 18:59:00,29.75,7.61,6.14
2024-01-04 19:00:00,26.38,7.27,7.06
2024-01-04 19:01:00,26.94,7.0,6.23
2024-01-04 19:02:00,27.28,7.53,7.09
2024-01-04 19:03:00,25.81,7.26,6.8
2024-01-04 19:04:00,24.83,7.26,5.73
2024-01-04 19:05:00,26.39,7.39,6.77
2024-01-04 19:06:00,26.64,7.46,6.76
2024-01-04 19:07:00,26.61,7.5,6.71
2024-01-04 19:08:00,26.15,7.23,6.43
2024-01-04 19:09:00,26.51,7.43,6.03
2024-01-04 19:10:00,27.62,7.0,7.17
2024-01-04 19:11:00,26.71,7.59,6.45
2024-01-04 19:12:00,26.11,7.0,6.06
2024-01-04 19:13:00,26.01,7.41,6.73
2024-01-04 19:14:00,26.27,7.78,6.13
2024-01-04 19:15:00,27.71,7.18,6.03
2024-01-04 19:16:00,26.26,7.71,6.31
2024-01-04 19:17:00,26.39,7.85,6.17
2024-01-04 19:18:00,26.02,7.0,6.04
2024-01-04 19:19:00,27.28,7.45,6.9
2024-01-04 19:20:00,27.97,7.0,6.44
2024-01-04 19:21:00,26.76,7.46,7.13
2024-01-04 19:22:00,26.47,7.5,6.07
2024-01-04 19:23:00,26.43,7.0,5.64
2024-01-04 19:24:00,24.5,8.08,6.57
2024-01-04 19:25:00,27.0,7.59,7.43
2024-01-04 19:26:00,26.51,7.25,6.77
2024-01-04 19:27:00,26.75,7.94,8.0
2024-01-04 19:28:00,25.83,7.0,6.67
2024-01-04 19:29:00,26.09,7.13,6.62
2024-01-04 19:30:00,26.07,7.0,5.42
2024-01-04 19:31:00,27.22,8.04,6.71
2024-01-04 19:32:00,26.1,7.6,6.58
2024-01-04 19:33:00,28.07,7.7,6.3
2024-01-04 19:34:00,26.75,7.59,6.43
2024-01-04 19:35:00,25.38,7.67,6.47
2024-01-04 19:36:00,26.3,7.52,6.41
2024-01-04 19:37:00,25.88,7.58,7.54
2024-01-04 19:38:00,24.64,7.53,6.31
2024-01-04 19:39:00,27.68,7.32,6.58
2024-01-04 19:40:00,26.96,7.49,6.3
2024-01-04 19:41:00,26.83,7.58,6.89
2024-01-04 19:42:00,26.53,7.53,6.59
2024-01-04 19:43:00,25.29,7.06,6.36
2024-01-04 19:44:00,26.01,7.1,5.54
2024-01-04 19:45:00,27.07,7.82,6.62
2024-01-04 19:46:00,25.56,7.41,6.35
2024-01-04 19:47:00,24.37,7.68,6.47
2024-01-04 19:48:00,26.22,7.17,5.91
2024-01-04 19:49:00,26.28,7.06,7.22
2024-01-04 19:50:00,26.51,7.25,6.93
2024-01-04 19:51:00,26.98,7.43,7.22
2024-01-04 19:52:00,26.91,7.3,7.07
2024-01-04 19:53:00,26.6,7.89,6.8
2024-01-04 19:54:00,27.35,7.55,5.93
2024-01-04 19:55:00,25.18,8.05,7.42
2024-01-04 19:56:00,26.8,7.62,6.04
2024-01-04 19:57:00,26.9,7.0,6.37
2024-01-04 19:58:00,25.4,7.82,6.85
2024-01-04 19:59:00,25.19,7.05,6.88
2024-01-04 20:00:00,25.8,7.57,6.79
2024-01-04 20:01:00,25.87,7.27,6.3
2024-01-04 20:02:00,27.0,8.14,6.2
2024-01-04 20:03:00,25.9,7.93,7.77
2024-01-04 20:04:00,25.71,7.28,6.48
2024-01-04 20:05:00,25.91,7.46,6.42
